INSEE_COM;PrixMoyen_M2_2223;Prixm2Moyen_2022;Prixm2Moyen_2023;loyer_apparts;loyer_maisons;Rendement_locatif_apparts;Rendement_locatif_maisons
65291;2250.5;1243.0;3258.0;7.82;7.88;4.17;4.2
65292;1760.86;1487.0;1966.25;8.7;8.12;5.93;5.53
65293;1064.25;1221.0;907.5;7.17;6.84;8.08;7.72
65294;1433.0;1152.2;2135.0;8.09;8.73;6.77;7.31
65295;2710.99;2662.03;2785.65;8.47;8.42;3.75;3.73
65296;2090.43;2427.0;1838.0;8.06;7.17;4.63;4.11
65299;1232.17;642.0;1527.25;8.87;7.72;8.64;7.52
65300;1121.0;1026.0;1168.5;9.13;9.13;9.77;9.78
65301;1402.0;1408.67;1397.0;8.9;6.68;7.62;5.72
65303;1477.11;1483.67;1473.83;8.09;8.44;6.57;6.86
65304;1470.77;1438.39;1507.62;8.45;7.37;6.89;6.01
65305;1349.14;1436.86;1261.43;7.42;7.22;6.6;6.42
65306;1846.6;2819.5;1198.0;9.13;8.73;5.93;5.67
65307;1322.82;1288.0;1364.6;7.42;8.73;6.73;7.92
65308;1146.5;1033.0;1260.0;7.17;6.31;7.5;6.6
65311;1225.33;1338.0;1000.0;8.9;7.72;8.72;7.56
65313;1517.23;1558.56;1424.25;8.83;8.91;6.99;7.05
65314;1265.75;1207.75;1323.75;7.41;7.37;7.02;6.99
65315;1384.29;1483.33;1206.0;7.99;6.84;6.93;5.93
65316;1305.0;1447.5;1162.5;9.13;6.84;8.4;6.29
65318;896.33;706.0;991.5;8.09;6.68;10.83;8.94
65320;1945.33;1857.71;2022.0;8.09;9.13;4.99;5.64
65322;1242.13;1207.17;1347.0;9.13;8.73;8.82;8.43
65327;1290.14;1546.75;948.0;9.13;7.03;8.49;6.54
65328;2126.0;1306.0;2536.0;7.82;7.88;4.42;4.45
65329;1279.13;1187.67;1334.0;9.13;7.22;8.56;6.77
65330;1296.38;983.0;1609.75;8.9;7.37;8.24;6.82
65331;1905.69;1813.29;2011.29;8.83;7.88;5.56;4.96
65334;1397.25;1238.33;1874.0;7.82;8.12;6.72;6.98
65335;2532.0;2959.0;2389.67;8.09;9.13;3.83;4.33
65338;1980.0;2050.0;1770.0;8.11;9.13;4.92;5.54
65339;1918.86;2126.5;1642.0;7.82;8.91;4.89;5.57
65340;1886.37;1933.05;1843.58;8.87;7.72;5.64;4.91
65343;1995.75;2268.0;1723.5;7.82;8.12;4.7;4.88
65344;1880.65;1826.92;1939.04;8.83;7.88;5.64;5.03
65347;1364.0;1446.5;1199.0;7.42;7.03;6.53;6.19
65348;1296.67;1153.5;1583.0;8.7;7.88;8.05;7.29
65350;2033.2;1976.88;2070.75;8.87;7.72;5.23;4.56
65351;2886.67;2208.5;4243.0;7.82;7.88;3.25;3.27
65352;2112.75;1569.0;2656.5;8.7;8.12;4.94;4.61
65353;1683.33;1207.0;2636.0;8.09;8.44;5.77;6.02
65360;1686.5;1786.0;1388.0;8.7;8.12;6.19;5.78
65362;1868.0;1673.1;2160.36;8.7;8.42;5.59;5.41
65363;1286.17;1372.0;1166.0;8.9;6.84;8.31;6.38
65366;1750.92;1671.38;1910.0;8.7;8.12;5.96;5.57
65367;1061.0;1302.0;820.0;8.09;8.44;9.15;9.54
65369;2060.09;2135.43;1928.25;8.87;6.68;5.17;3.89
65370;2364.72;2303.75;2413.5;8.09;9.13;4.1;4.64
65372;1698.75;1860.6;1429.0;8.9;7.37;6.29;5.21
65373;1154.86;526.0;1259.67;7.17;6.31;7.45;6.55
65374;1169.0;1009.67;1408.0;7.17;6.31;7.36;6.47
65375;1134.26;1183.9;1072.94;8.37;6.68;8.85;7.07
65377;2346.5;3889.0;1832.33;8.9;6.84;4.55;3.5
65378;1944.33;2468.0;1682.5;9.13;8.44;5.63;5.21
65379;1733.5;2000.0;1467.0;8.11;8.42;5.62;5.83
65382;1191.57;1399.25;914.67;7.42;7.22;7.48;7.27
65383;2588.0;2023.0;2964.67;7.41;6.79;3.44;3.15
65386;2069.2;1829.0;2129.25;7.82;7.88;4.54;4.57
65387;2040.33;3024.0;1548.5;6.94;7.17;4.08;4.22
65388;3223.17;3106.4;3364.57;9.2;8.42;3.43;3.14
65389;1340.24;1361.87;1307.07;7.42;8.73;6.65;7.81
65390;1693.7;1628.0;1710.12;8.87;8.12;6.28;5.75
65392;2091.67;2086.67;2096.67;8.83;8.91;5.07;5.11
65393;2396.2;2003.25;3968.0;8.46;7.88;4.24;3.94
65395;1241.28;1167.45;1333.56;8.7;8.12;8.41;7.85
65396;3016.4;2101.0;3931.8;8.46;8.06;3.36;3.21
65397;1124.0;1290.0;958.0;7.41;6.68;7.91;7.13
65398;1583.75;1450.3;1806.17;8.65;7.03;6.55;5.33
65399;3194.0;3459.0;3061.5;8.46;8.42;3.18;3.16
65400;1220.83;1256.75;1149.0;9.78;8.12;9.61;7.98
65401;1886.6;1836.89;1961.17;8.83;8.91;5.62;5.67
65404;916.5;754.0;1079.0;7.99;6.79;10.46;8.89
65405;1928.33;2336.0;1724.5;9.13;8.73;5.68;5.43
65406;1453.2;1550.0;1429.0;8.87;7.72;7.32;6.38
65408;1661.74;1497.21;1917.67;9.13;7.03;6.59;5.08
65409;1411.71;1254.5;1474.6;8.9;7.37;7.57;6.26
65410;1581.78;1490.67;1764.0;7.17;8.91;5.44;6.76
65412;1566.8;1731.5;1457.0;7.41;7.37;5.67;5.64
65413;3538.67;4106.0;3084.8;8.46;8.42;2.87;2.86
65415;2512.0;2823.0;2356.5;8.7;8.12;4.16;3.88
65416;1322.33;1900.0;1033.5;7.42;7.22;6.74;6.55
65417;1725.57;1674.63;1790.33;8.73;8.43;6.07;5.86
65418;1668.5;1827.67;1191.0;8.9;7.72;6.4;5.56
65421;1029.67;859.5;1370.0;7.82;7.88;9.12;9.18
65424;3119.44;3139.4;3094.5;8.47;8.06;3.26;3.1
65425;1471.4;1271.25;1700.14;8.87;8.12;7.23;6.62
65427;1244.0;1636.0;1113.33;8.65;7.22;8.34;6.96
65429;1199.14;873.0;1329.6;8.06;7.37;8.06;7.38
65431;1271.75;1207.75;1399.75;8.11;8.42;7.66;7.95
65433;1769.18;1808.97;1722.97;8.83;7.72;5.99;5.24
65435;1625.17;1660.6;1448.0;8.46;8.42;6.25;6.22
65436;2267.2;2236.67;2313.0;7.17;8.91;3.79;4.72
65439;1911.12;1936.29;1735.0;8.87;8.12;5.57;5.1
65440;1551.8;1544.39;1559.62;9.28;8.3;7.18;6.42
65441;802.5;938.0;667.0;7.42;7.22;11.1;10.79
65442;1460.67;1535.0;1367.75;7.88;6.79;6.48;5.58
65444;2945.83;3614.0;1609.5;7.42;7.22;3.02;2.94
65445;2059.11;2200.25;1946.2;8.09;8.73;4.71;5.09
65446;2107.58;2014.17;2201.0;8.87;7.72;5.05;4.4
65447;1869.37;2222.47;1407.62;8.4;8.44;5.39;5.42
65449;1738.2;1753.5;1677.0;7.99;6.84;5.52;4.72
65450;3283.5;3314.0;3253.0;8.47;8.42;3.1;3.08
65451;2016.0;1608.2;2242.56;8.09;9.13;4.81;5.44
65452;1142.62;1118.56;1207.6;7.47;6.31;7.85;6.62
65455;1222.24;1185.7;1274.43;7.42;8.73;7.29;8.57
65456;1695.8;1937.67;1333.0;8.9;6.84;6.3;4.84
65460;1477.31;1440.0;1526.64;9.28;7.65;7.54;6.21
65462;1399.89;1448.0;1303.67;8.9;7.37;7.63;6.32
65463;2319.4;1556.0;2510.25;8.46;8.42;4.38;4.36
65464;1924.29;2007.67;1424.0;8.09;8.73;5.04;5.44
65465;3488.17;3495.24;3480.0;8.47;8.42;2.91;2.9
65467;3001.0;3174.5;2654.0;7.82;8.42;3.13;3.37
65470;1571.0;1454.33;1921.0;7.82;8.42;5.98;6.43
65471;3804.46;3437.0;3988.19;8.47;8.42;2.67;2.66
65473;2349.08;2240.67;2442.0;8.46;8.42;4.32;4.3
65474;891.5;811.0;972.0;7.17;6.31;9.64;8.49
65481;2486.19;2388.85;2621.79;8.47;8.42;4.09;4.07
65482;1633.87;1634.8;1632.33;9.13;6.84;6.71;5.03
66002;2774.91;2667.63;2875.61;10.98;10.31;4.75;4.46
66003;1485.3;1453.61;1518.05;10.01;8.58;8.09;6.93
66004;3544.82;3377.09;3726.66;10.13;8.58;3.43;2.9
66005;3314.76;2672.71;3635.79;8.57;7.72;3.1;2.8
66006;1104.67;1142.0;1086.0;8.15;7.45;8.85;8.09
66007;1859.0;2076.25;1424.5;8.9;6.85;5.75;4.42
66008;3606.55;3554.23;3665.4;11.4;10.56;3.79;3.51
66009;1787.49;1640.12;1926.82;8.98;6.85;6.03;4.6
66011;2508.19;2487.24;2529.77;9.72;9.1;4.65;4.36
66012;2331.79;2380.03;2283.55;10.96;9.41;5.64;4.84
66013;1587.83;1940.0;1235.67;8.75;6.85;6.61;5.18
66014;2050.7;2025.41;2086.63;10.32;6.91;6.04;4.04
66015;2510.0;2462.62;2548.27;9.89;9.74;4.73;4.66
66016;3620.29;3514.93;3761.8;11.61;10.09;3.85;3.35
66017;3397.82;3234.04;3583.89;12.43;10.53;4.39;3.72
66018;999.8;845.0;1619.0;9.87;8.6;11.85;10.33
66019;1111.09;941.4;1252.5;9.01;7.45;9.73;8.05
66020;3625.74;3419.39;3848.39;10.13;7.72;3.35;2.56
66021;2434.43;2432.91;2436.15;10.84;9.87;5.34;4.87
66022;6985.0;12963.0;1007.0;8.75;6.85;1.5;1.18
66023;1582.95;1405.88;1866.27;8.75;7.45;6.63;5.65
66024;2355.31;2225.57;2483.81;10.54;9.36;5.37;4.77
66025;2650.71;2545.55;2783.3;8.57;7.72;3.88;3.5
66026;2705.59;2716.12;2691.74;9.89;9.74;4.39;4.32
66027;3140.43;2894.57;3632.14;10.13;7.72;3.87;2.95
66028;2613.44;2631.11;2591.15;11.75;10.43;5.39;4.79
66030;1961.67;2032.0;1821.0;10.2;9.36;6.24;5.73
66032;1970.0;2000.0;1955.0;9.87;8.6;6.01;5.24
66033;2592.76;2506.1;2716.57;8.75;9.36;4.05;4.33
66034;1594.88;1790.5;1529.67;8.9;6.08;6.7;4.57
66036;1565.25;1887.0;1243.5;10.13;6.08;7.76;4.66
66037;3658.25;3517.74;3810.21;12.72;11.7;4.17;3.84
66038;2785.38;2770.3;2801.44;11.18;9.83;4.82;4.24
66039;1061.0;884.33;1212.43;8.15;7.45;9.22;8.43
66041;1992.9;2180.85;1840.19;10.2;9.36;6.14;5.64
66042;1560.15;1352.71;1802.17;9.01;7.45;6.93;5.73
66044;2843.33;3042.75;2683.8;8.75;9.36;3.69;3.95
66045;1817.58;1833.38;1801.77;8.9;6.08;5.88;4.01
66046;1303.03;1358.56;1226.15;7.88;6.16;7.26;5.68
66047;2783.67;2995.5;2360.0;10.13;6.08;4.37;2.62
66048;2479.66;2502.9;2446.79;11.43;10.09;5.53;4.88
66049;2607.31;2618.86;2593.9;11.1;9.84;5.11;4.53
66050;2477.8;2559.99;2377.8;11.42;10.56;5.53;5.12
66051;1855.0;2013.8;1061.0;8.9;8.58;5.76;5.55
66052;2218.13;1865.6;2805.67;8.9;8.58;4.82;4.64
66053;4998.86;4951.41;5057.26;12.42;10.09;2.98;2.42
66055;2269.46;2390.31;2126.64;9.01;6.85;4.76;3.62
66056;2086.7;2023.06;2169.92;8.75;9.36;5.03;5.38
66057;1778.11;1942.18;1520.29;8.0;6.08;5.4;4.1
66058;2081.89;2094.87;2068.91;10.2;9.36;5.88;5.4
66059;2571.89;2615.88;2528.93;10.36;10.31;4.83;4.81
66060;1405.44;1073.0;1671.4;9.93;6.85;8.48;5.85
66062;2697.5;2485.5;2838.83;8.57;7.72;3.81;3.44
66063;2410.0;2531.0;2289.0;12.13;9.74;6.04;4.85
66064;2900.59;2675.57;3058.1;10.13;7.72;4.19;3.2
66065;2434.09;2385.64;2482.54;10.68;9.63;5.26;4.75
66066;2645.46;2467.53;2833.28;8.57;7.72;3.89;3.5
66067;2961.95;2763.3;3160.6;10.13;7.72;4.1;3.13
66068;1597.0;1557.25;1636.75;8.75;8.58;6.57;6.45
66069;2222.14;2425.78;2009.02;10.2;9.13;5.51;4.93
66070;1106.0;1047.33;1131.14;8.9;8.58;9.66;9.31
66071;1536.08;1656.39;1388.7;9.07;7.47;7.09;5.84
66072;2947.35;3036.75;2869.61;10.13;7.72;4.12;3.15
66073;1971.87;2011.33;1948.2;8.9;8.58;5.42;5.22
66074;2114.63;2109.2;2123.67;8.9;6.08;5.05;3.45
66075;3374.81;2946.07;3727.88;10.13;8.58;3.6;3.05
66078;1870.4;1927.5;1832.33;8.9;8.58;5.71;5.5
66079;2228.11;1877.75;2508.4;8.9;8.58;4.8;4.62
66080;1360.55;1370.33;1356.88;10.13;8.58;8.93;7.57
66081;2235.3;2154.25;2559.5;8.0;7.72;4.29;4.15
66082;2804.36;2806.0;2801.89;10.13;7.72;4.33;3.31
66083;1242.33;1286.0;1220.5;8.15;6.85;7.87;6.61
66084;1957.57;1968.32;1948.12;8.75;8.84;5.36;5.42
66085;1441.33;1514.6;1075.0;10.13;8.58;8.43;7.14
66088;1623.27;1596.94;1646.8;9.83;8.68;7.27;6.41
66089;2211.75;1048.0;2378.0;8.75;6.85;4.75;3.72
66090;1455.67;1914.5;538.0;10.13;6.08;8.35;5.01
66091;1288.25;1056.0;1520.5;10.13;8.58;9.43;7.99
66092;1419.17;1440.33;1398.0;8.15;7.45;6.89;6.3
66093;3125.82;2916.25;3339.85;12.13;9.37;4.66;3.6
66094;3067.16;3021.74;3124.7;11.82;10.31;4.62;4.04
66095;2550.64;2402.27;2721.85;8.57;7.72;4.03;3.63
66096;1362.18;1423.23;1283.18;8.15;7.45;7.18;6.56
66097;2336.2;2172.67;2581.5;8.15;7.45;4.19;3.83
66098;2809.25;2929.58;2448.25;10.13;8.58;4.33;3.66
66099;2597.57;2244.2;3481.0;8.75;8.84;4.04;4.08
66100;2092.29;2182.75;1971.67;10.13;8.58;5.81;4.92
66101;2558.79;2605.67;2509.87;8.75;8.6;4.1;4.04
66103;1434.33;1282.75;1636.44;8.9;8.58;7.45;7.18
66104;2202.88;2236.64;2176.36;8.9;8.58;4.85;4.67
66105;3996.94;4263.82;3577.57;10.13;8.58;3.04;2.58
66106;2297.14;2093.3;2539.81;9.89;9.37;5.17;4.9
66107;1183.17;1103.06;1258.83;7.88;6.16;7.99;6.25
66108;1992.48;2037.09;1950.56;9.58;7.91;5.77;4.76
66109;2040.25;2548.67;1531.83;8.9;6.08;5.24;3.58
66111;2332.8;2251.25;2659.0;9.01;7.45;4.63;3.83
66112;3009.0;3262.4;2692.25;9.87;8.6;3.94;3.43
66113;2082.87;1967.67;2255.67;9.93;8.84;5.72;5.09
66114;2583.18;2601.89;2553.47;10.98;10.31;5.1;4.79
66115;2976.73;2834.48;3096.75;12.13;9.74;4.89;3.93
66116;2380.25;2219.33;2863.0;9.93;8.58;5.01;4.33
66117;2028.6;2085.0;1991.0;10.13;8.58;5.99;5.07
66118;1320.41;1058.67;1614.88;9.01;7.45;8.19;6.77
66119;1762.59;1838.18;1624.0;8.0;6.08;5.44;4.14
66120;2897.33;3178.0;2616.67;8.57;7.72;3.55;3.2
66121;1851.9;1650.21;2136.65;8.15;6.85;5.28;4.44
66122;1790.5;1322.33;2258.67;10.13;8.58;6.79;5.75
66123;1219.0;690.0;2277.0;10.13;6.08;9.97;5.99
66124;2936.64;2681.35;3222.73;11.24;7.72;4.59;3.16
66125;1049.46;991.43;1130.7;8.75;8.58;10.0;9.81
66126;2363.38;2389.6;2319.67;9.87;8.84;5.01;4.49
66127;2041.78;2045.25;2037.44;8.57;8.75;5.04;5.14
66128;1010.8;646.0;1102.0;10.13;6.08;12.02;7.22
66129;2472.77;2288.55;2670.63;10.12;9.37;4.91;4.55
66130;2836.78;2811.5;2856.05;10.13;7.72;4.28;3.27
66132;3612.45;3490.72;3758.53;10.13;7.72;3.36;2.57
66133;2466.15;2373.8;2639.31;10.06;9.34;4.9;4.54
66134;2127.78;2319.04;1693.09;9.89;8.84;5.58;4.98
66136;1816.91;1799.84;1834.82;10.78;10.14;7.12;6.7
66137;1491.0;1471.11;1520.83;9.89;9.37;7.96;7.54
66138;2081.02;1939.68;2184.67;10.63;9.41;6.13;5.42
66139;1126.0;1250.0;1084.67;8.15;6.08;8.68;6.48
66140;2502.63;2491.02;2516.82;10.07;8.91;4.83;4.27
66141;2358.24;2304.8;2429.08;10.74;10.65;5.47;5.42
66142;2064.4;1500.0;2205.5;10.13;6.08;5.89;3.53
66143;1963.33;3710.0;1090.0;9.01;7.45;5.51;4.55
66144;2567.37;2595.12;2532.16;10.96;9.79;5.12;4.58
66145;2397.95;2240.92;2568.06;10.52;9.59;5.27;4.8
66146;1665.2;1193.67;2372.5;8.57;7.72;6.17;5.57
66147;2182.37;1931.12;2365.09;8.57;7.72;4.71;4.25
66148;2967.95;2778.02;3198.18;11.15;10.09;4.51;4.08
66149;1719.46;1820.18;1638.21;9.71;8.0;6.78;5.59
66150;1615.48;1364.18;1799.77;10.13;8.58;7.52;6.37
66153;946.33;750.0;1044.5;9.87;8.6;12.52;10.91
66154;3110.14;3051.58;3176.35;8.0;6.08;3.09;2.35
66155;1367.0;1275.0;1390.0;8.75;6.08;7.68;5.34
66156;805.4;766.75;960.0;8.15;6.85;12.14;10.2
66158;1140.0;804.0;1644.0;8.15;7.45;8.58;7.84
66159;2267.75;2357.8;2117.67;10.13;6.55;5.36;3.47
66160;2789.4;2583.74;3136.44;9.87;8.58;4.25;3.69
66161;1552.79;1489.72;1624.45;8.0;6.08;6.18;4.7
66162;2227.93;2108.67;2442.6;8.15;6.85;4.39;3.69
66165;1674.05;1818.86;1596.08;8.15;7.45;5.84;5.34
66166;1630.07;1862.75;1364.14;10.13;8.58;7.45;6.32
66167;2851.66;2794.21;2898.97;10.13;8.58;4.26;3.61
66168;2877.17;2848.54;2899.39;10.42;10.09;4.34;4.21
66169;1406.4;1551.0;1310.0;8.15;7.45;6.95;6.36
66171;3884.27;3701.88;4082.08;12.2;11.42;3.77;3.53
66172;2396.78;2369.13;2430.92;11.38;9.96;5.7;4.99
66173;2340.03;2366.69;2320.78;10.2;9.36;5.23;4.8
66174;2163.36;2099.67;2223.71;10.4;8.82;5.77;4.89
66175;2868.37;2806.74;2939.17;9.91;9.37;4.15;3.92
66176;2373.83;2578.61;2136.71;11.17;8.75;5.65;4.43
66177;2556.07;2616.83;2464.94;9.89;9.74;4.64;4.57
66178;2449.62;2380.31;2509.7;9.89;8.84;4.84;4.33
66179;1447.09;1486.03;1405.26;8.75;8.58;7.26;7.11
66180;2311.93;2347.14;2276.12;11.33;10.55;5.88;5.47
66181;3621.61;3137.52;4219.59;8.57;7.72;2.84;2.56
66182;3618.88;3644.41;3593.34;11.98;11.02;3.97;3.65
66184;1232.4;1748.0;888.67;8.15;6.85;7.93;6.67
66185;2222.0;2534.0;1910.0;8.15;6.85;4.4;3.7
66186;2561.89;2614.9;2495.62;10.76;10.38;5.04;4.86
66187;1204.17;1217.15;1189.9;7.88;6.16;7.85;6.14
66188;3297.61;2878.92;3888.71;10.13;8.58;3.68;3.12
66189;2775.47;2915.59;2619.78;11.77;10.54;5.09;4.56
66190;2125.46;1889.43;2290.68;10.55;8.62;5.96;4.87
66191;906.5;1188.0;625.0;10.13;6.08;13.4;8.05
66192;1721.93;1520.43;1923.43;10.13;6.08;7.06;4.24
66193;1197.88;1367.12;1047.44;8.75;6.08;8.77;6.09
66194;1695.87;1838.73;1303.0;8.75;8.58;6.19;6.07
66195;2500.84;2432.53;2563.45;10.94;9.59;5.25;4.6
66196;3133.31;3032.87;3251.02;10.34;10.09;3.96;3.87
66198;1529.42;1451.14;1639.0;8.9;6.08;6.99;4.77
66199;2216.89;1894.4;2620.0;9.93;8.84;5.38;4.78
66202;2907.0;2854.33;2938.6;10.13;7.72;4.18;3.19
66203;1444.0;1769.0;794.0;9.87;8.6;8.2;7.15
66204;1256.29;1371.0;1103.33;8.9;8.58;8.51;8.19
66205;1989.68;1927.27;2075.5;9.01;6.16;5.43;3.72
66206;985.5;1089.5;881.5;8.75;6.85;10.65;8.34
66207;1850.29;1909.36;1800.31;8.75;8.6;5.67;5.58
66208;2389.34;2329.25;2461.45;10.54;9.41;5.29;4.72
66210;2339.59;2275.74;2410.12;10.47;9.63;5.37;4.94
66211;2650.29;2224.75;3217.67;8.75;8.84;3.96;4.0
66212;2986.74;2818.96;3166.5;10.93;9.92;4.39;3.99
66213;2549.39;2501.47;2591.6;11.04;9.96;5.2;4.69
66214;2405.66;2180.87;2621.08;9.89;9.74;4.93;4.86
66215;1994.57;2342.0;1531.33;8.15;6.85;4.9;4.12
66216;1074.0;482.0;1370.0;8.15;6.85;9.11;7.65
66217;2106.1;2219.5;1992.7;8.75;8.67;4.99;4.94
66218;2464.81;2313.5;2555.6;8.57;7.72;4.17;3.76
66219;1671.33;1933.0;1540.5;10.13;8.58;7.27;6.16
66221;1056.86;1166.0;402.0;8.75;6.85;9.93;7.78
66222;1541.06;1549.15;1533.65;9.79;8.58;7.63;6.68
66223;1498.89;1273.5;1563.29;8.75;8.58;7.0;6.87
66224;2281.08;2390.64;2122.5;10.75;9.38;5.66;4.93
66225;2987.37;2817.25;3168.83;9.89;9.74;3.97;3.91
66226;2395.58;2210.3;2627.19;10.24;9.74;5.13;4.88
66227;2865.78;2760.02;3011.57;11.45;11.21;4.8;4.7
66228;1984.32;1922.32;2113.5;10.75;9.41;6.5;5.69
66230;1656.2;1588.24;1713.98;9.26;6.85;6.71;4.96
66231;2019.0;1945.67;2113.29;9.01;6.91;5.36;4.11
66233;3530.75;2801.5;4260.0;9.89;8.84;3.36;3.0
66234;801.6;836.67;749.0;8.9;6.85;13.33;10.25
81001;2571.5;4417.0;1956.33;8.81;8.64;4.11;4.03
81002;1381.22;1312.85;1471.65;8.06;7.01;7.01;6.09
81003;1249.96;1071.8;1455.54;7.33;6.45;7.04;6.2
81004;2298.38;2277.39;2324.07;9.22;9.09;4.81;4.74
81005;1143.06;1096.22;1203.29;8.78;7.03;9.22;7.38
81006;2595.5;2794.0;2397.0;10.2;8.86;4.72;4.1
81010;1400.6;1525.2;1151.4;7.33;6.45;6.28;5.53
81011;2254.38;2459.23;2012.27;9.19;9.14;4.89;4.87
81013;1890.5;2163.0;1618.0;8.18;6.45;5.19;4.1
81014;1702.13;1418.77;1918.82;7.41;7.03;5.22;4.96
81016;1074.86;1091.62;1052.5;8.67;6.78;9.68;7.57
81017;1839.67;1024.0;2247.5;7.33;6.45;4.78;4.21
81018;2042.52;2050.36;2022.36;10.54;8.07;6.19;4.74
81020;2127.0;2265.5;1850.0;8.52;7.85;4.81;4.43
81021;1319.41;1258.43;1386.59;8.78;7.48;7.98;6.8
81022;2004.8;2610.33;1096.5;11.3;8.64;6.76;5.17
81023;798.45;910.0;664.6;8.84;6.25;13.29;9.39
81024;1885.4;2161.5;1701.33;8.17;7.81;5.2;4.97
81026;1570.73;1351.29;1762.75;9.9;6.45;7.56;4.93
81027;1705.5;1767.0;1644.0;8.79;7.46;6.18;5.25
81028;1841.0;1000.0;2261.5;7.33;6.45;4.78;4.21
81031;1151.41;1179.45;1100.0;8.78;7.21;9.15;7.52
81032;1916.71;1866.5;2218.0;8.79;7.46;5.5;4.67
81033;1408.33;1391.63;1431.93;9.37;8.31;7.98;7.08
81034;996.38;962.88;1050.0;8.78;7.01;10.57;8.44
81035;1984.67;2062.75;1922.2;8.44;7.0;5.1;4.23
81036;1478.91;1525.86;1375.6;8.78;7.03;7.12;5.71
81037;1113.56;1071.7;1173.75;8.78;7.03;9.46;7.58
81038;2032.72;1897.53;2253.95;8.52;7.62;5.03;4.5
81039;1798.27;1761.75;1842.1;8.95;8.3;5.97;5.54
81040;1761.9;1938.4;1585.4;8.95;7.36;6.1;5.01
81041;1068.0;1077.0;1050.0;9.48;7.6;10.65;8.54
81042;1719.16;1571.17;1896.76;8.78;7.21;6.13;5.03
81043;1837.57;1908.8;1798.0;8.95;8.3;5.85;5.42
81044;1908.67;2006.0;1860.0;8.95;8.3;5.63;5.22
81045;1951.93;2328.44;1387.17;8.44;6.36;5.19;3.91
81046;1927.59;2066.56;1771.25;9.19;7.85;5.72;4.88
81047;1144.25;1136.33;1149.0;6.34;6.45;6.64;6.77
81048;1616.87;1609.96;1624.32;9.91;8.05;7.35;5.97
81049;1906.0;2104.0;1411.0;8.79;7.46;5.53;4.7
81050;2396.88;2637.0;1676.5;10.2;8.64;5.11;4.33
81051;2088.6;2162.04;1947.83;9.48;7.0;5.45;4.02
81052;2271.26;2198.73;2339.25;8.53;7.58;4.51;4.0
81053;1032.75;1073.11;911.67;7.33;7.01;8.52;8.14
81054;1851.94;2098.56;1574.5;8.79;7.25;5.7;4.7
81055;1536.8;1578.17;1474.75;7.81;6.73;6.1;5.26
81059;2069.45;2065.83;2073.8;9.9;7.36;5.74;4.27
81060;1323.62;1330.68;1314.69;8.61;7.21;7.8;6.54
81062;1367.15;1460.43;1240.94;8.78;7.03;7.7;6.17
81063;2145.88;2396.5;1914.54;8.53;8.31;4.77;4.65
81064;1884.03;1866.31;1902.93;8.4;7.6;5.35;4.84
81065;1771.96;1784.52;1756.43;9.36;7.86;6.34;5.32
81066;1522.25;941.0;1716.0;8.78;7.01;6.92;5.52
81067;1933.92;2173.14;1599.0;8.44;8.05;5.24;4.99
81068;1683.67;1556.0;1747.5;9.59;8.31;6.84;5.92
81069;1695.03;1763.89;1480.78;8.44;6.36;5.98;4.5
81070;2372.13;2291.12;2442.19;8.52;9.59;4.31;4.85
81072;1167.5;1523.0;1049.0;8.49;6.58;8.72;6.76
81073;2409.25;2000.0;2545.67;9.9;7.58;4.93;3.77
81074;2059.19;2149.16;1916.75;8.53;7.58;4.97;4.42
81075;1840.71;1959.67;1626.6;8.95;7.25;5.84;4.73
81076;1955.11;1722.4;2246.0;8.81;8.64;5.41;5.3
81077;1348.44;1144.9;1687.67;8.18;6.45;7.28;5.74
81078;1860.12;1802.2;1947.0;8.95;7.36;5.77;4.75
81079;1841.0;1882.3;1772.17;9.9;7.36;6.45;4.8
81081;1309.66;1306.46;1318.89;8.67;6.73;7.95;6.17
81083;1689.67;1502.83;2063.33;7.81;6.73;5.54;4.78
81084;1426.63;1296.86;1527.56;8.79;7.01;7.39;5.89
81085;943.25;1059.0;596.0;7.54;6.45;9.59;8.21
81086;655.5;740.25;486.0;7.33;6.45;13.42;11.81
81087;2322.4;2288.44;2628.0;8.52;8.05;4.4;4.16
81088;2081.73;1725.5;2285.29;9.9;6.45;5.71;3.72
81089;1359.5;1897.0;822.0;8.18;6.45;7.22;5.7
81092;2431.88;2468.0;2367.67;9.19;9.14;4.53;4.51
81093;2404.2;2494.0;2344.33;8.52;7.85;4.25;3.92
81094;945.5;773.0;1118.0;7.93;6.45;10.06;8.19
81095;3108.33;3543.0;2239.0;9.48;8.05;3.66;3.11
81096;928.75;968.86;897.56;8.18;6.45;10.57;8.34
81097;1990.71;2050.69;1893.25;8.53;7.36;5.14;4.43
81098;1655.11;1539.88;2577.0;8.79;7.21;6.37;5.23
81099;2068.03;2057.01;2082.88;9.57;8.34;5.55;4.84
81101;1812.79;1773.89;1882.8;8.49;8.31;5.62;5.5
81102;2591.5;2444.5;2738.5;10.96;9.27;5.07;4.29
81103;712.0;742.0;702.0;8.78;6.45;14.79;10.88
81104;2063.62;2148.07;1984.8;9.19;9.14;5.34;5.32
81105;1478.8;1459.96;1495.84;8.85;7.59;7.18;6.16
81106;2105.82;2075.67;2142.0;10.81;8.46;6.16;4.82
81109;1361.43;1079.0;1573.25;8.95;7.25;7.89;6.39
81110;1569.0;1568.25;1572.0;7.45;6.36;5.7;4.86
81112;2151.85;2287.19;2024.47;8.52;8.05;4.75;4.49
